id,pedido_id,cliente_id,categoria_problema,data_abertura,data_resolucao,status,id_x,produto_id,quantidade,preco_praticado,desconto_aplicado,id_y,nome,categoria,subcategoria,preco_unitario,custo_unitario,fornecedor
3914,6228,2786,troca,2024-05-20,2024-05-24,resolvido,15295,113,3,351.74,0.2,113,Cafés 113,Alimentos & Bebidas,Cafés,439.68,292.65,TechBrasil Ltda
3914,6228,2786,troca,2024-05-20,2024-05-24,resolvido,15296,30,2,2721.78,0.16,30,Camisetas 30,Moda,Camisetas,3240.21,1923.14,TechBrasil Ltda
3914,6228,2786,troca,2024-05-20,2024-05-24,resolvido,15297,158,5,1493.04,0.22,158,Cadeirinhas 158,Bebês & Crianças,Cadeirinhas,1914.15,1170.38,SulFornece SA
3914,6228,2786,troca,2024-05-20,2024-05-24,resolvido,15298,77,2,1127.82,0.28,77,Tênis Esportivo 77,Esporte & Lazer,Tênis Esportivo,1566.42,1007.2,AlphaSupply
3915,7020,178,troca,2024-05-21,2024-05-30,resolvido,17222,113,3,430.89,0.02,113,Cafés 113,Alimentos & Bebidas,Cafés,439.68,292.65,TechBrasil Ltda
3915,7020,178,troca,2024-05-21,2024-05-30,resolvido,17223,160,2,2879.09,0.03,160,Cadeirinhas 160,Bebês & Crianças,Cadeirinhas,2968.13,1330.24,MegaDistribuidora
3916,1641,679,atraso,2024-02-03,2024-02-11,resolvido,3973,172,3,2675.34,0.02,172,Notebooks 172,Eletrônicos,Notebooks,2729.94,1122.36,AlphaSupply
3916,1641,679,atraso,2024-02-03,2024-02-11,resolvido,3974,96,2,1490.17,0.04,96,Cosméticos 96,Beleza & Saúde,Cosméticos,1552.26,847.02,MegaDistribuidora
3916,1641,679,atraso,2024-02-03,2024-02-11,resolvido,3975,105,3,934.78,0.04,105,Suplementos 105,Beleza & Saúde,Suplementos,973.73,417.97,TechBrasil Ltda
3917,9711,2886,dúvida,2023-12-24,2023-12-30,resolvido,23738,160,2,2908.77,0.02,160,Cadeirinhas 160,Bebês & Crianças,Cadeirinhas,2968.13,1330.24,MegaDistribuidora
3918,14606,927,dúvida,2023-11-28,2023-12-01,resolvido,35774,106,3,1935.0,0.16,106,Vitaminas 106,Beleza & Saúde,Vitaminas,2303.57,1029.09,SulFornece SA
3919,659,1716,atraso,2024-12-09,,escalado,1598,31,3,176.05,0.02,31,Camisetas 31,Moda,Camisetas,179.64,121.35,GlobalBR Comércio
3919,659,1716,atraso,2024-12-09,,escalado,1599,73,4,1488.49,0.01,73,Bicicletas 73,Esporte & Lazer,Bicicletas,1503.53,1107.95,SulFornece SA
3920,8970,1957,troca,2023-04-02,,aberto,21941,164,5,2158.71,0.01,164,Camisetas 164,Moda,Camisetas,2180.52,1417.57,SulFornece SA
3920,8970,1957,troca,2023-04-02,,aberto,21942,162,5,246.0,0.0,162,Cuidados com a Pele 162,Beleza & Saúde,Cuidados com a Pele,246.0,103.27,NorteImport Ltda
3920,8970,1957,troca,2023-04-02,,aberto,21943,142,2,3114.32,0.04,142,Material Escolar 142,Livros & Papelaria,Material Escolar,3244.08,1779.8,TechBrasil Ltda
3920,8970,1957,troca,2023-04-02,,aberto,21944,106,1,2211.43,0.04,106,Vitaminas 106,Beleza & Saúde,Vitaminas,2303.57,1029.09,SulFornece SA
3920,8970,1957,troca,2023-04-02,,aberto,21945,68,5,1997.55,0.02,68,Vasos 68,Casa & Decoração,Vasos,2038.32,1027.69,MarcoPolo Distribuição
3921,5503,2843,atraso,2024-05-17,2024-05-29,resolvido,13488,102,5,637.05,0.02,102,Cuidados com a Pele 102,Beleza & Saúde,Cuidados com a Pele,650.05,438.02,DeltaFornece ME
3921,5503,2843,atraso,2024-05-17,2024-05-29,resolvido,13489,33,4,2240.37,0.01,33,Calças 33,Moda,Calças,2263.0,1683.56,FornecedorX
3921,5503,2843,atraso,2024-05-17,2024-05-29,resolvido,13490,84,4,2042.37,0.01,84,Equipamentos de Academia 84,Esporte & Lazer,Equipamentos de Academia,2063.0,1131.64,GlobalBR Comércio
3922,10352,2513,troca,2024-10-29,,escalado,25360,173,1,2301.59,0.09,173,Material Escolar 173,Livros & Papelaria,Material Escolar,2529.22,1073.72,GlobalBR Comércio
3922,10352,2513,troca,2024-10-29,,escalado,25361,18,3,3106.45,0.11,18,Smart TVs 18,Eletrônicos,Smart TVs,3490.39,2259.89,TechBrasil Ltda
3922,10352,2513,troca,2024-10-29,,escalado,25362,192,5,1633.68,0.03,192,Agendas 192,Livros & Papelaria,Agendas,1684.21,925.96,GlobalBR Comércio
3922,10352,2513,troca,2024-10-29,,escalado,25363,90,3,504.76,0.17,90,Natação 90,Esporte & Lazer,Natação,608.15,393.36,NorteImport Ltda
3922,10352,2513,troca,2024-10-29,,escalado,25364,20,5,1674.1,0.28,20,Smart TVs 20,Eletrônicos,Smart TVs,2325.14,1324.94,TechBrasil Ltda
3923,4269,1480,atraso,2024-08-24,2024-09-02,resolvido,10370,112,5,383.02,0.16,112,Cafés 112,Alimentos & Bebidas,Cafés,455.98,279.02,MegaDistribuidora
3923,4269,1480,atraso,2024-08-24,2024-09-02,resolvido,10371,85,2,2857.07,0.16,85,Camping 85,Esporte & Lazer,Camping,3401.27,2144.47,TechBrasil Ltda
3923,4269,1480,atraso,2024-08-24,2024-09-02,resolvido,10372,154,5,813.74,0.19,154,Roupas Infantis 154,Bebês & Crianças,Roupas Infantis,1004.62,586.48,DeltaFornece ME
3924,8085,1303,dúvida,2023-10-13,2023-10-15,resolvido,19842,148,2,463.8,0.05,148,Fraldas 148,Bebês & Crianças,Fraldas,488.21,282.27,AlphaSupply
3924,8085,1303,dúvida,2023-10-13,2023-10-15,resolvido,19843,111,1,2565.25,0.03,111,Vitaminas 111,Beleza & Saúde,Vitaminas,2644.59,1553.33,FornecedorX
3925,14716,1183,atraso,2023-02-19,,escalado,36029,16,3,350.21,0.14,16,Fones de Ouvido 16,Eletrônicos,Fones de Ouvido,407.22,239.56,MarcoPolo Distribuição
3926,10296,1562,troca,2024-12-21,2024-12-22,resolvido,25220,155,1,881.08,0.01,155,Roupas Infantis 155,Bebês & Crianças,Roupas Infantis,889.98,595.05,DeltaFornece ME
3926,10296,1562,troca,2024-12-21,2024-12-22,resolvido,25221,45,4,467.58,0.05,45,Acessórios 45,Moda,Acessórios,492.19,208.51,SulFornece SA
3926,10296,1562,troca,2024-12-21,2024-12-22,resolvido,25222,49,3,2075.58,0.01,49,Móveis 49,Casa & Decoração,Móveis,2096.55,1131.56,MegaDistribuidora
3926,10296,1562,troca,2024-12-21,2024-12-22,resolvido,25223,77,3,1519.43,0.03,77,Tênis Esportivo 77,Esporte & Lazer,Tênis Esportivo,1566.42,1007.2,AlphaSupply
3927,2204,2592,defeito,2023-08-06,,aberto,5342,134,2,264.84,0.06,134,Literatura 134,Livros & Papelaria,Literatura,281.75,123.22,MarcoPolo Distribuição
3927,2204,2592,defeito,2023-08-06,,aberto,5343,198,4,1138.2,0.26,198,Vitaminas 198,Beleza & Saúde,Vitaminas,1538.11,856.98,SulFornece SA
3927,2204,2592,defeito,2023-08-06,,aberto,5344,138,2,1465.48,0.15,138,Agendas 138,Livros & Papelaria,Agendas,1724.1,1163.94,MarcoPolo Distribuição
3927,2204,2592,defeito,2023-08-06,,aberto,5345,190,1,1594.84,0.21,190,Camisetas 190,Moda,Camisetas,2018.78,885.55,MegaDistribuidora
3927,2204,2592,defeito,2023-08-06,,aberto,5346,162,5,182.04,0.26,162,Cuidados com a Pele 162,Beleza & Saúde,Cuidados com a Pele,246.0,103.27,NorteImport Ltda
3927,2204,2592,defeito,2023-08-06,,aberto,5347,156,3,43.81,0.25,156,Roupas Infantis 156,Bebês & Crianças,Roupas Infantis,58.41,25.14,FornecedorX
3928,5105,1879,defeito,2024-02-04,2024-02-09,resolvido,12462,37,1,2201.17,0.04,37,Vestidos 37,Moda,Vestidos,2292.89,1293.68,TechBrasil Ltda
3928,5105,1879,defeito,2024-02-04,2024-02-09,resolvido,12463,14,4,2381.66,0.01,14,Fones de Ouvido 14,Eletrônicos,Fones de Ouvido,2405.72,1384.95,NorteImport Ltda
3928,5105,1879,defeito,2024-02-04,2024-02-09,resolvido,12464,53,2,207.17,0.02,53,Luminárias 53,Casa & Decoração,Luminárias,211.4,103.72,SulFornece SA
3928,5105,1879,defeito,2024-02-04,2024-02-09,resolvido,12465,141,2,1858.11,0.0,141,Material Escolar 141,Livros & Papelaria,Material Escolar,1858.11,1017.03,AlphaSupply
3928,5105,1879,defeito,2024-02-04,2024-02-09,resolvido,12466,184,1,3095.39,0.03,184,Luminárias 184,Casa & Decoração,Luminárias,3191.12,1577.87,DeltaFornece ME
3929,4145,777,defeito,2024-08-22,,escalado,10046,108,5,936.56,0.16,108,Vitaminas 108,Beleza & Saúde,Vitaminas,1114.95,617.58,GlobalBR Comércio
3930,5735,621,troca,2023-06-28,,aberto,14051,105,3,954.26,0.02,105,Suplementos 105,Beleza & Saúde,Suplementos,973.73,417.97,TechBrasil Ltda
3930,5735,621,troca,2023-06-28,,aberto,14052,132,4,3136.67,0.02,132,Literatura 132,Livros & Papelaria,Literatura,3200.68,2070.06,GlobalBR Comércio
3931,7663,1069,cobrança,2023-11-29,2023-12-02,resolvido,18819,59,1,613.31,0.05,59,Tapetes 59,Casa & Decoração,Tapetes,645.59,333.12,FornecedorX
3931,7663,1069,cobrança,2023-11-29,2023-12-02,resolvido,18820,29,2,1165.17,0.05,29,Camisetas 29,Moda,Camisetas,1226.5,497.36,SulFornece SA
3931,7663,1069,cobrança,2023-11-29,2023-12-02,resolvido,18821,58,1,1853.98,0.05,58,Luminárias 58,Casa & Decoração,Luminárias,1951.56,977.09,FornecedorX
3932,2086,1576,atraso,2023-11-10,2023-11-30,resolvido,5048,167,2,633.43,0.0,167,Tênis Esportivo 167,Esporte & Lazer,Tênis Esportivo,633.43,270.69,NorteImport Ltda
3932,2086,1576,atraso,2023-11-10,2023-11-30,resolvido,5049,125,4,326.56,0.01,125,Chocolates 125,Alimentos & Bebidas,Chocolates,329.86,174.33,AlphaSupply
3933,3009,427,atraso,2024-04-06,,escalado,7313,133,4,2771.66,0.02,133,Literatura 133,Livros & Papelaria,Literatura,2828.22,1867.34,GlobalBR Comércio
3933,3009,427,atraso,2024-04-06,,escalado,7314,73,1,1458.42,0.03,73,Bicicletas 73,Esporte & Lazer,Bicicletas,1503.53,1107.95,SulFornece SA
3934,6850,2829,atraso,2023-09-22,2023-09-29,resolvido,16825,84,4,2021.74,0.02,84,Equipamentos de Academia 84,Esporte & Lazer,Equipamentos de Academia,2063.0,1131.64,GlobalBR Comércio
3935,4738,178,defeito,2023-03-10,2023-03-14,resolvido,11537,95,3,2862.88,0.03,95,Cosméticos 95,Beleza & Saúde,Cosméticos,2951.42,2160.53,DeltaFornece ME
3936,4780,80,cobrança,2024-06-25,2024-07-01,resolvido,11637,190,4,1938.03,0.04,190,Camisetas 190,Moda,Camisetas,2018.78,885.55,MegaDistribuidora
3936,4780,80,cobrança,2024-06-25,2024-07-01,resolvido,11638,104,4,1948.57,0.04,104,Suplementos 104,Beleza & Saúde,Suplementos,2029.76,1089.14,MegaDistribuidora
3936,4780,80,cobrança,2024-06-25,2024-07-01,resolvido,11639,113,3,422.09,0.04,113,Cafés 113,Alimentos & Bebidas,Cafés,439.68,292.65,TechBrasil Ltda
3936,4780,80,cobrança,2024-06-25,2024-07-01,resolvido,11640,106,4,2280.53,0.01,106,Vitaminas 106,Beleza & Saúde,Vitaminas,2303.57,1029.09,SulFornece SA
3937,2936,2153,dúvida,2024-05-12,2024-05-20,resolvido,7143,65,3,2653.13,0.01,65,Quadros 65,Casa & Decoração,Quadros,2679.93,1410.93,SulFornece SA
3937,2936,2153,dúvida,2024-05-12,2024-05-20,resolvido,7144,101,1,1764.39,0.04,101,Cuidados com a Pele 101,Beleza & Saúde,Cuidados com a Pele,1837.91,1126.77,MegaDistribuidora
3937,2936,2153,dúvida,2024-05-12,2024-05-20,resolvido,7145,145,4,3121.34,0.05,145,Fraldas 145,Bebês & Crianças,Fraldas,3285.62,1878.71,FornecedorX
3937,2936,2153,dúvida,2024-05-12,2024-05-20,resolvido,7146,82,1,3104.89,0.05,82,Equipamentos de Academia 82,Esporte & Lazer,Equipamentos de Academia,3268.3,1773.47,MegaDistribuidora
3938,1675,151,atraso,2023-05-01,,aberto,4055,176,4,760.73,0.01,176,Fones de Ouvido 176,Eletrônicos,Fones de Ouvido,768.41,431.48,TechBrasil Ltda
3939,8519,1391,troca,2023-03-05,2023-03-06,resolvido,20869,134,4,270.48,0.04,134,Literatura 134,Livros & Papelaria,Literatura,281.75,123.22,MarcoPolo Distribuição
3939,8519,1391,troca,2023-03-05,2023-03-06,resolvido,20870,172,5,2675.34,0.02,172,Notebooks 172,Eletrônicos,Notebooks,2729.94,1122.36,AlphaSupply
3940,12402,732,dúvida,2024-11-07,2024-11-08,resolvido,30392,188,5,94.06,0.05,188,Vitaminas 188,Beleza & Saúde,Vitaminas,99.01,73.24,DeltaFornece ME
3941,1751,2020,dúvida,2023-06-03,,aberto,4243,115,5,3377.94,0.02,115,Chás 115,Alimentos & Bebidas,Chás,3446.88,2214.34,FornecedorX
3941,1751,2020,dúvida,2023-06-03,,aberto,4244,177,4,498.91,0.13,177,Brinquedos 177,Bebês & Crianças,Brinquedos,573.46,251.29,GlobalBR Comércio
3942,11133,483,dúvida,2024-08-10,2024-08-14,resolvido,27286,20,3,2278.64,0.02,20,Smart TVs 20,Eletrônicos,Smart TVs,2325.14,1324.94,TechBrasil Ltda
3942,11133,483,dúvida,2024-08-10,2024-08-14,resolvido,27287,58,2,1932.04,0.01,58,Luminárias 58,Casa & Decoração,Luminárias,1951.56,977.09,FornecedorX
3943,12746,122,defeito,2024-04-01,2024-04-08,resolvido,31233,133,3,2403.99,0.15,133,Literatura 133,Livros & Papelaria,Literatura,2828.22,1867.34,GlobalBR Comércio
3943,12746,122,defeito,2024-04-01,2024-04-08,resolvido,31234,2,1,2376.66,0.3,2,Smartphones 2,Eletrônicos,Smartphones,3395.23,2048.51,AlphaSupply
3944,3378,1299,troca,2024-06-13,2024-06-21,resolvido,8191,50,2,2970.64,0.0,50,Móveis 50,Casa & Decoração,Móveis,2970.64,1377.71,FornecedorX
3944,3378,1299,troca,2024-06-13,2024-06-21,resolvido,8192,107,4,2773.41,0.05,107,Vitaminas 107,Beleza & Saúde,Vitaminas,2919.38,1734.54,FornecedorX
3944,3378,1299,troca,2024-06-13,2024-06-21,resolvido,8193,194,3,898.64,0.02,194,Suplementos 194,Beleza & Saúde,Suplementos,916.98,530.85,MegaDistribuidora
3944,3378,1299,troca,2024-06-13,2024-06-21,resolvido,8194,167,5,627.1,0.01,167,Tênis Esportivo 167,Esporte & Lazer,Tênis Esportivo,633.43,270.69,NorteImport Ltda
3945,1044,2029,defeito,2024-06-03,,aberto,2516,123,4,1975.74,0.01,123,Vinhos 123,Alimentos & Bebidas,Vinhos,1995.7,1350.8,TechBrasil Ltda
3945,1044,2029,defeito,2024-06-03,,aberto,2517,105,5,963.99,0.01,105,Suplementos 105,Beleza & Saúde,Suplementos,973.73,417.97,TechBrasil Ltda
3945,1044,2029,defeito,2024-06-03,,aberto,2518,89,1,1841.01,0.03,89,Natação 89,Esporte & Lazer,Natação,1897.95,1151.37,NorteImport Ltda
3946,4107,2430,atraso,2024-03-03,2024-03-09,resolvido,9956,79,3,350.38,0.05,79,Tênis Esportivo 79,Esporte & Lazer,Tênis Esportivo,368.82,203.74,DeltaFornece ME
3947,13730,2935,troca,2024-03-19,2024-03-20,resolvido,33624,156,1,56.66,0.03,156,Roupas Infantis 156,Bebês & Crianças,Roupas Infantis,58.41,25.14,FornecedorX
3947,13730,2935,troca,2024-03-19,2024-03-20,resolvido,33625,16,1,403.15,0.01,16,Fones de Ouvido 16,Eletrônicos,Fones de Ouvido,407.22,239.56,MarcoPolo Distribuição
3948,1822,2744,atraso,2024-03-31,2024-04-20,resolvido,4405,157,3,673.86,0.02,157,Roupas Infantis 157,Bebês & Crianças,Roupas Infantis,687.61,316.94,TechBrasil Ltda
3948,1822,2744,atraso,2024-03-31,2024-04-20,resolvido,4406,144,4,595.54,0.04,144,Fraldas 144,Bebês & Crianças,Fraldas,620.35,355.47,NorteImport Ltda
3949,3903,2003,dúvida,2024-04-01,2024-04-10,resolvido,9456,145,4,3285.62,0.0,145,Fraldas 145,Bebês & Crianças,Fraldas,3285.62,1878.71,FornecedorX
3950,1986,2373,atraso,2023-10-11,2023-10-20,resolvido,4813,176,5,768.41,0.0,176,Fones de Ouvido 176,Eletrônicos,Fones de Ouvido,768.41,431.48,TechBrasil Ltda
3950,1986,2373,atraso,2023-10-11,2023-10-20,resolvido,4814,111,2,2538.81,0.04,111,Vitaminas 111,Beleza & Saúde,Vitaminas,2644.59,1553.33,FornecedorX
3951,1069,2857,defeito,2023-06-23,,aberto,2572,53,1,200.83,0.05,53,Luminárias 53,Casa & Decoração,Luminárias,211.4,103.72,SulFornece SA
3952,6303,1859,cobrança,2023-02-07,2023-02-09,resolvido,15490,81,1,1728.07,0.01,81,Equipamentos de Academia 81,Esporte & Lazer,Equipamentos de Academia,1745.53,859.98,GlobalBR Comércio
3953,2457,2820,troca,2024-07-20,,escalado,6004,138,2,1672.38,0.03,138,Agendas 138,Livros & Papelaria,Agendas,1724.1,1163.94,MarcoPolo Distribuição
3953,2457,2820,troca,2024-07-20,,escalado,6005,40,2,473.37,0.0,40,Calçados 40,Moda,Calçados,473.37,256.4,DeltaFornece ME
3954,3951,270,dúvida,2024-09-01,2024-09-10,resolvido,9579,125,2,316.67,0.04,125,Chocolates 125,Alimentos & Bebidas,Chocolates,329.86,174.33,AlphaSupply
3955,12332,1018,dúvida,2024-05-14,,aberto,30214,66,1,1052.01,0.0,66,Quadros 66,Casa & Decoração,Quadros,1052.01,467.25,NorteImport Ltda
3955,12332,1018,dúvida,2024-05-14,,aberto,30215,64,3,896.96,0.02,64,Quadros 64,Casa & Decoração,Quadros,915.27,540.98,AlphaSupply
3955,12332,1018,dúvida,2024-05-14,,aberto,30216,112,1,433.18,0.05,112,Cafés 112,Alimentos & Bebidas,Cafés,455.98,279.02,MegaDistribuidora
3955,12332,1018,dúvida,2024-05-14,,aberto,30217,164,5,2180.52,0.0,164,Camisetas 164,Moda,Camisetas,2180.52,1417.57,SulFornece SA
3955,12332,1018,dúvida,2024-05-14,,aberto,30218,45,1,472.5,0.04,45,Acessórios 45,Moda,Acessórios,492.19,208.51,SulFornece SA
3955,12332,1018,dúvida,2024-05-14,,aberto,30219,155,4,854.38,0.04,155,Roupas Infantis 155,Bebês & Crianças,Roupas Infantis,889.98,595.05,DeltaFornece ME
3956,9654,117,atraso,2024-07-21,,escalado,23584,70,4,1165.02,0.01,70,Utensílios 70,Casa & Decoração,Utensílios,1176.79,681.46,AlphaSupply
3957,7908,1799,defeito,2023-06-24,2023-07-01,resolvido,19419,165,3,1777.03,0.07,165,Tapetes 165,Casa & Decoração,Tapetes,1910.79,1075.71,MarcoPolo Distribuição
3957,7908,1799,defeito,2023-06-24,2023-07-01,resolvido,19420,108,5,1025.75,0.08,108,Vitaminas 108,Beleza & Saúde,Vitaminas,1114.95,617.58,GlobalBR Comércio
3957,7908,1799,defeito,2023-06-24,2023-07-01,resolvido,19421,94,4,2537.76,0.04,94,Cosméticos 94,Beleza & Saúde,Cosméticos,2643.5,1865.66,MegaDistribuidora
3958,10159,1647,cobrança,2023-06-21,,aberto,24891,134,2,270.48,0.04,134,Literatura 134,Livros & Papelaria,Literatura,281.75,123.22,MarcoPolo Distribuição
3958,10159,1647,cobrança,2023-06-21,,aberto,24892,76,1,623.28,0.05,76,Tênis Esportivo 76,Esporte & Lazer,Tênis Esportivo,656.08,334.93,MegaDistribuidora
3958,10159,1647,cobrança,2023-06-21,,aberto,24893,63,5,2923.44,0.02,63,Quadros 63,Casa & Decoração,Quadros,2983.1,2188.08,MegaDistribuidora
3958,10159,1647,cobrança,2023-06-21,,aberto,24894,68,5,1956.79,0.04,68,Vasos 68,Casa & Decoração,Vasos,2038.32,1027.69,MarcoPolo Distribuição
3959,13458,29,defeito,2024-12-30,2025-01-07,resolvido,32979,120,5,734.95,0.0,120,Chás 120,Alimentos & Bebidas,Chás,734.95,533.29,MarcoPolo Distribuição
3959,13458,29,defeito,2024-12-30,2025-01-07,resolvido,32980,42,5,2838.8,0.01,42,Acessórios 42,Moda,Acessórios,2867.47,1775.02,TechBrasil Ltda
3959,13458,29,defeito,2024-12-30,2025-01-07,resolvido,32981,16,2,403.15,0.01,16,Fones de Ouvido 16,Eletrônicos,Fones de Ouvido,407.22,239.56,MarcoPolo Distribuição
3959,13458,29,defeito,2024-12-30,2025-01-07,resolvido,32982,38,5,121.36,0.02,38,Vestidos 38,Moda,Vestidos,123.84,65.53,FornecedorX
3959,13458,29,defeito,2024-12-30,2025-01-07,resolvido,32983,24,3,2912.52,0.01,24,Câmeras 24,Eletrônicos,Câmeras,2941.94,2022.0,NorteImport Ltda
3959,13458,29,defeito,2024-12-30,2025-01-07,resolvido,32984,62,4,246.96,0.0,62,Quadros 62,Casa & Decoração,Quadros,246.96,156.18,DeltaFornece ME
3960,4748,2009,dúvida,2024-01-25,,aberto,11564,77,1,1535.09,0.02,77,Tênis Esportivo 77,Esporte & Lazer,Tênis Esportivo,1566.42,1007.2,AlphaSupply
3961,4671,1290,atraso,2023-09-27,2023-10-03,resolvido,11366,143,3,1414.17,0.04,143,Material Escolar 143,Livros & Papelaria,Material Escolar,1473.09,897.49,TechBrasil Ltda
3961,4671,1290,atraso,2023-09-27,2023-10-03,resolvido,11367,103,5,1781.42,0.04,103,Cuidados com a Pele 103,Beleza & Saúde,Cuidados com a Pele,1855.65,1169.8,MegaDistribuidora
3961,4671,1290,atraso,2023-09-27,2023-10-03,resolvido,11368,170,1,1321.29,0.02,170,Equipamentos de Academia 170,Esporte & Lazer,Equipamentos de Academia,1348.26,742.98,AlphaSupply
3962,5187,505,cobrança,2023-02-25,,aberto,12682,183,4,325.02,0.04,183,Chás 183,Alimentos & Bebidas,Chás,338.56,182.5,DeltaFornece ME
3963,11413,1390,defeito,2024-12-18,2024-12-22,resolvido,28007,92,5,1984.8,0.03,92,Cosméticos 92,Beleza & Saúde,Cosméticos,2046.19,1220.93,FornecedorX
3963,11413,1390,defeito,2024-12-18,2024-12-22,resolvido,28008,192,3,1667.37,0.01,192,Agendas 192,Livros & Papelaria,Agendas,1684.21,925.96,GlobalBR Comércio
3964,2976,1419,defeito,2023-03-27,2023-04-01,resolvido,7248,96,4,1397.03,0.1,96,Cosméticos 96,Beleza & Saúde,Cosméticos,1552.26,847.02,MegaDistribuidora
3965,8354,1058,defeito,2023-10-29,2023-10-31,resolvido,20485,199,5,1955.21,0.03,199,Calças 199,Moda,Calças,2015.68,1178.62,GlobalBR Comércio
3966,4047,1720,defeito,2023-11-26,,aberto,9818,68,2,1997.55,0.02,68,Vasos 68,Casa & Decoração,Vasos,2038.32,1027.69,MarcoPolo Distribuição
3967,14602,1288,atraso,2023-11-22,,escalado,35765,179,3,428.7,0.01,179,Luminárias 179,Casa & Decoração,Luminárias,433.03,295.11,NorteImport Ltda
3967,14602,1288,atraso,2023-11-22,,escalado,35766,5,1,1328.39,0.0,5,Notebooks 5,Eletrônicos,Notebooks,1328.39,672.73,GlobalBR Comércio
3967,14602,1288,atraso,2023-11-22,,escalado,35767,4,5,3398.15,0.02,4,Notebooks 4,Eletrônicos,Notebooks,3467.5,1603.14,GlobalBR Comércio
3968,12615,1384,defeito,2024-02-16,2024-02-22,resolvido,30907,10,5,1503.37,0.04,10,Tablets 10,Eletrônicos,Tablets,1566.01,830.63,DeltaFornece ME
3968,12615,1384,defeito,2024-02-16,2024-02-22,resolvido,30908,160,5,2938.45,0.01,160,Cadeirinhas 160,Bebês & Crianças,Cadeirinhas,2968.13,1330.24,MegaDistribuidora
3968,12615,1384,defeito,2024-02-16,2024-02-22,resolvido,30909,106,4,2257.5,0.02,106,Vitaminas 106,Beleza & Saúde,Vitaminas,2303.57,1029.09,SulFornece SA
3969,10683,1492,atraso,2024-12-30,,escalado,26203,96,5,1490.17,0.04,96,Cosméticos 96,Beleza & Saúde,Cosméticos,1552.26,847.02,MegaDistribuidora
3969,10683,1492,atraso,2024-12-30,,escalado,26204,34,2,1296.84,0.05,34,Calças 34,Moda,Calças,1365.1,977.44,AlphaSupply
3969,10683,1492,atraso,2024-12-30,,escalado,26205,48,3,3122.63,0.01,48,Roupas Íntimas 48,Moda,Roupas Íntimas,3154.17,2030.49,FornecedorX
3970,1376,2292,troca,2024-05-27,2024-06-02,resolvido,3319,99,3,3046.58,0.05,99,Perfumes 99,Beleza & Saúde,Perfumes,3206.93,2110.35,MegaDistribuidora
3971,1036,118,troca,2023-09-13,,escalado,2493,126,3,2191.26,0.04,126,Snacks Saudáveis 126,Alimentos & Bebidas,Snacks Saudáveis,2282.56,1024.25,AlphaSupply
3971,1036,118,troca,2023-09-13,,escalado,2494,6,1,2676.56,0.0,6,Notebooks 6,Eletrônicos,Notebooks,2676.56,1434.44,MegaDistribuidora
3971,1036,118,troca,2023-09-13,,escalado,2495,78,1,3179.26,0.02,78,Tênis Esportivo 78,Esporte & Lazer,Tênis Esportivo,3244.14,1605.43,TechBrasil Ltda
3971,1036,118,troca,2023-09-13,,escalado,2496,60,2,487.62,0.03,60,Tapetes 60,Casa & Decoração,Tapetes,502.7,225.85,DeltaFornece ME
3971,1036,118,troca,2023-09-13,,escalado,2497,188,1,95.05,0.04,188,Vitaminas 188,Beleza & Saúde,Vitaminas,99.01,73.24,DeltaFornece ME
3971,1036,118,troca,2023-09-13,,escalado,2498,22,4,563.16,0.04,22,Smart TVs 22,Eletrônicos,Smart TVs,586.63,411.32,GlobalBR Comércio
3972,4934,780,troca,2024-05-11,,aberto,12018,138,4,1689.62,0.02,138,Agendas 138,Livros & Papelaria,Agendas,1724.1,1163.94,MarcoPolo Distribuição
3972,4934,780,troca,2024-05-11,,aberto,12019,152,4,1665.18,0.04,152,Roupas Infantis 152,Bebês & Crianças,Roupas Infantis,1734.56,968.0,FornecedorX
